,Unnamed,iso_code,country,W1_new_cases_per_million,W1_new_deaths_per_million,W2_new_cases_per_million,W2_new_deaths_per_million,W3_new_cases_per_million,W3_new_deaths_per_million,W4_new_cases_per_million,W4_new_deaths_per_million,W5_new_cases_per_million,W5_new_deaths_per_million,W6_new_cases_per_million,W6_new_deaths_per_million,W7_new_cases_per_million,W7_new_deaths_per_million,W8_new_cases_per_million,W8_new_deaths_per_million,W9_new_cases_per_million,W9_new_deaths_per_million,W10_new_cases_per_million,W10_new_deaths_per_million,W11_new_cases_per_million,W11_new_deaths_per_million,W12_new_cases_per_million,W12_new_deaths_per_million,W13_new_cases_per_million,W13_new_deaths_per_million,W14_new_cases_per_million,W14_new_deaths_per_million,W15_new_cases_per_million,W15_new_deaths_per_million,W16_new_cases_per_million,W16_new_deaths_per_million,W17_new_cases_per_million,W17_new_deaths_per_million,W18_new_cases_per_million,W18_new_deaths_per_million,W19_new_cases_per_million,W19_new_deaths_per_million,W20_new_cases_per_million,W20_new_deaths_per_million,W21_new_cases_per_million,W21_new_deaths_per_million,W22_new_cases_per_million,W22_new_deaths_per_million,W23_new_cases_per_million,W23_new_deaths_per_million,W24_new_cases_per_million,W24_new_deaths_per_million,W25_new_cases_per_million,W25_new_deaths_per_million,W26_new_cases_per_million,W26_new_deaths_per_million,W27_new_cases_per_million,W27_new_deaths_per_million,W28_new_cases_per_million,W28_new_deaths_per_million,W29_new_cases_per_million,W29_new_deaths_per_million,W30_new_cases_per_million,W30_new_deaths_per_million,W31_new_cases_per_million,W31_new_deaths_per_million,W32_new_cases_per_million,W32_new_deaths_per_million,W33_new_cases_per_million,W33_new_deaths_per_million,W34_new_cases_per_million,W34_new_deaths_per_million,W35_new_cases_per_million,W35_new_deaths_per_million,W36_new_cases_per_million,W36_new_deaths_per_million,W37_new_cases_per_million,W37_new_deaths_per_million,W38_new_cases_per_million,W38_new_deaths_per_million,W39_new_cases_per_million,W39_new_deaths_per_million,W40_new_cases_per_million,W40_new_deaths_per_million,W41_new_cases_per_million,W41_new_deaths_per_million,W42_new_cases_per_million,W42_new_deaths_per_million,W43_new_cases_per_million,W43_new_deaths_per_million,W44_new_cases_per_million,W44_new_deaths_per_million,W45_new_cases_per_million,W45_new_deaths_per_million,W46_new_cases_per_million,W46_new_deaths_per_million,W47_new_cases_per_million,W47_new_deaths_per_million,W48_new_cases_per_million,W48_new_deaths_per_million,W49_new_cases_per_million,W49_new_deaths_per_million,W50_new_cases_per_million,W50_new_deaths_per_million,W51_new_cases_per_million,W51_new_deaths_per_million,W52_new_cases_per_million,W52_new_deaths_per_million,W53_new_cases_per_million,W53_new_deaths_per_million,W54_new_cases_per_million,W54_new_deaths_per_million,W55_new_cases_per_million,W55_new_deaths_per_million,W56_new_cases_per_million,W56_new_deaths_per_million,W57_new_cases_per_million,W57_new_deaths_per_million,W58_new_cases_per_million,W58_new_deaths_per_million,W59_new_cases_per_million,W59_new_deaths_per_million,W60_new_cases_per_million,W60_new_deaths_per_million
85,85,PRK,"Korea, Dem. People’s Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,86,KOR,"Korea, Rep.",0,0,0.004,0,0.028142857,0,0.033714286,0,0.011285714,0,1.128714286,0.005714286,7.570571429,0.039142857,10.842,0.078285714,2.912,0.078142857,1.986571429,0.083857143,1.892,0.117285714,1.889,0.092142857,0.903,0.094857143,0.482142857,0.058857143,0.209142857,0.028,0.181285714,0.022571429,0.225714286,0.016857143,0.490714286,0.016857143,0.390285714,0.011285714,0.774714286,0.011285714,0.858428571,0.008571429,0.860857143,0.011285714,0.936285714,0.008571429,0.819285714,0.005714286,1.047714286,0.002857143,0.908428571,0.017,0.914,0.016857143,1.128571429,0.008571429,0.601857143,0.008571429,0.646571429,0.011428571,2.006142857,0,5.798428571,0.011285714,6.408714286,0.039285714,4.118285714,0.030857143,2.783714286,0.067142857,2.226428571,0.07,1.772285714,0.050285714,1.337428571,0.056,1.435,0.030857143,1.652285714,0.033714286,1.774857143,0.036428571,2.226428571,0.025428571,2.206857143,0.033714286,3.118,0.042,6.094,0.033571429,8.612714286,0.050428571,10.37114286,0.061571429,14.54514286,0.097571429,19.22342857,0.262142857,20.08185714,0.373571429,17.75514286,0.429285714,15.10242857,0.454428571,10.24285714,0.345714286,7.645857143,0.278857143,8.696571429,0.198142857,7.498285714,0.142428571,7.325428571,0.142285714,9.660571429,0.097714286,7.478714286,0.128428571,7.788,0.086571429
87,87,KWT,Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,1.756166667,0,0.535142857,0,1.438285714,0,2.408571429,0,1.973714286,0,8.162285714,0.033428571,22.57985714,0,19.97071429,0.167142857,38.16828571,0.434714286,57.77071429,0.468142857,100.4887143,0.535,206.6975714,1.940142857,222.8547143,1.371428571,191.6107143,1.906571429,165.2174286,1.639142857,145.0128571,1.171,123.0682857,1.003428571,175.4868571,0.836142857,164.3142857,0.702571429,159.0622857,0.702285714,162.1062857,0.702142857,147.3541429,0.736142857,138.4562857,0.802857143,125.4771429,0.702428571,150.4655714,0.803,142.5038571,0.501428571,142.738,0.501428571,158.5268571,0.401142857,175.554,0.602142857,161.8387143,0.769285714,138.824,0.534857143,109.0188571,0.769285714,137.4858571,1.170857143,164.4144286,1.304571429,182.1105714,1.672571429,167.2244286,1.170714286,176.591,0.970142857,171.8074286,0.903142857,113.5012857,0.936428571,82.32428571,0.401142857,65.86628571,0.468,62.889,0.735857143,57.90471429,0.234,55.998,0.367714286,54.35885714,0.267428571,94.53414286,0.167142857,117.0471429,0.167142857,117.1474286,0.167142857,124.4732857,0.234,181.1067143,0.167142857,229.7121429,1.137285714,214.7258571,1.371571429,219.7101429,1.304714286,319.0612857,1.404857143
88,88,KGZ,Kyrgyz Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5365,0,0.963571429,0,1.883142857,0.015393395,4.269857143,0.061674189,3.656714286,0,3.481428571,0.059250537,2.277571429,0,3.547428571,0.074601685,4.072857143,0.0308874,5.430285714,0,7.817,0.043857143,5.517857143,0.131428571,5.101714286,0.102964823,16.948,0.175142857,33.54542857,0.221423651,56.51514286,0.700714286,72.609,1.116714286,310.8431429,12.17469135,164.618,5.38205391,91.41785714,2.690424616,71.64557143,0.956000229,45.41342857,0.744571429,27.23914286,0.131590738,18.02071429,0.043714286,12.72214286,0.065571429,11.71457143,0.065714286,11.10157143,0,16.53185714,0,23.95471429,0.065571429,38.1,0.350285714,56.18657143,0.569285714,80.00985714,0.481714286,81.76157143,0.306714286,75.01757143,0.613142857,79.90028571,0.525428571,69.98114286,0.549228086,61.79214286,0.701664348,61.37585714,0.528844532,50.03342857,0.326812126,40.55257143,0.459714286,27.83042857,0.350428571,22.59742857,0.306428571,20.23242857,0.197285714,21.26157143,0.372428571,15.04285714,0.306571429,16.05014286,0.306714286,10.138,0.241,9.831714286,0.394285714,8.539428571,0.240857143,7.751428571,0.241,7.028714286,0.175142857
89,89,LAO,Lao PDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2198,0,0.039142857,0,0.156857143,0,0.019571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019571429,0,0,0,0,0,0.039285714,0,0,0,0,0,0,0,0.019571429,0,0,0,0,0,0,0,0,0,0,0,0.019571429,0,0,0,0,0,0,0,0.019571429,0,0.274857143,0,0,0,0.039285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058857143,0,0.019571429,0,0,0,0,0,0,0,0.039285714,0
90,90,LVA,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075714286,0,1.893285714,0,7.422285714,0,13.70857143,0,15.45071429,0.075714286,9.164285714,0.151428571,6.210285714,0.151428571,6.967714286,0.530142857,5.074285714,0.302857143,4.468428571,0.151428571,5.074285714,0.075714286,3.711142857,0.227142857,1.439,0.151428571,1.590285714,0.075714286,0.832857143,0.227142857,1.060285714,0.151428571,0.302857143,0,0.605714286,0,3.786714286,0,1.211857143,0.075714286,1.287428571,0,2.423571429,0.075714286,3.786714286,0,2.044857143,0,1.363,0.075714286,3.635428571,0.075714286,3.332285714,0.075714286,2.953714286,0,3.862714286,0.075714286,10.52771429,0,27.64428571,0.151428571,43.70085714,0.151428571,60.28742857,0.227142857,81.41828571,0.833,108.0782857,1.287428571,150.4155714,1.893142857,178.06,1.893142857,190.3295714,2.423571429,289.0918571,3.029285714,320.0688571,4.544285714,322.5681429,5.377428571,397.7001429,7.800857143,418.2252857,6.665,462.7591429,11.58771429,531.9078571,11.36071429,465.41,10.83028571,408.9094286,10.30028571,394.7462857,6.286142857,425.0414286,11.13342857,375.812,8.785428571,365.587,7.195142857,356.0441429,5.756142857,318.0237143,5.528857143
91,91,LBN,Lebanon,0,0,0,0,0,0,0,0,0,0,0.0735,0,0.062857143,0,0.376857143,0,1.486,0.062857143,1.967428571,0.021,4.709428571,0.083714286,2.260428571,0.188571429,2.072142857,0.063,1.109571429,0.021,0.669857143,0.062857143,0.607142857,0.021,1.590857143,0.021,1.946571429,0,4.081571429,0,1.967714286,0,2.700142857,0.063,2.553428571,0.063,1.967428571,0,3.830142857,0.021,2.846571429,0.042,6.551,0.021,12.70442857,0.083857143,16.89042857,0.146714286,24.02771429,0.293142857,31.24842857,0.356,46.444,0.397857143,78.467,0.502428571,85.47842857,0.711857143,78.19471429,0.669857143,76.56214286,1.088571429,96.86457143,0.983857143,145.3595714,1.130428571,172.7151429,1.214,189.7104286,1.193142857,182.636,1.297714286,180.4592857,0.942142857,236.9705714,1.569857143,248.4192857,1.591,233.7891429,1.946571429,230.566,1.841857143,217.5682857,2.030285714,180.3547143,1.821,229.1845714,2.344142857,237.0332857,1.674571429,270.0401429,2.281428571,354.4721429,2.302428571,610.0077143,2.114,703.3557143,5.776714286,574.0915714,8.455714286,467.2854286,15.928,396.0602857,11.11371429,401.0832857,8.351142857,342.6677143,7.032428571,406.4832857,7.430285714,427.7272857,7.555714286
92,92,LSO,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11675,0,0.066714286,0,0,0,0.133428571,0,0,0,0,0,1.333714286,0,0.733428571,0,9.936142857,0.066714286,11.67,0.333428571,4.001142857,0.2,18.872,0.333428571,2.667428571,0.600285714,10.73642857,0.133428571,7.468714286,0.333428571,2.400714286,0.066714286,6.468428571,0,6.468571429,0.133428571,9.669285714,0,11.20314286,0.133428571,8.135714286,0.266857143,8.002142857,0.200142857,2.200714286,0,7.135428571,0.066714286,0.866857143,0.066714286,0.933571429,0,4.934714286,0,2.934285714,0,1.600571429,0,2.734,0,6.668571429,0,19.739,0.266857143,11.93671429,0.2,32.07557143,0.933571429,133.1708571,1.266857143,77.88871429,0.600285714,85.691,2.000571429,66.21857143,2.734142857,48.747,1.267,31.47557143,2.800714286,40.61157143,4.001142857,2.000571429,0.466714286,2.134,1.000285714
93,93,LBR,Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0,0,0.197714286,0.028285714,1.073285714,0.113,0.790714286,0.056571429,1.242857143,0.113,0.960285714,0.197714286,1.271142857,0.056428571,0.677857143,0,0.903714286,0.169571429,0.706142857,0.028285714,1.836142857,0.084714286,2.852714286,0.056571429,4.378142857,0.028285714,3.615285714,0.028285714,3.954285714,0.084714286,3.643571429,0.282428571,2.542142857,0.649714286,1.892428571,0.028285714,0.960285714,0.113,1.271,0.113,0.649571429,0.084714286,0.819142857,0,0.508428571,0,0.056571429,0,0.282428571,0,0.536714286,0,0.084857143,0,0.254285714,0,0.452,0,0.395428571,0,0.452,0,0.932142857,0,0.451714286,0,1.581714286,0,1.497142857,0,1.242714286,0.028285714,2.287857143,0,0,0,2.909285714,0,0,0,0,0,0,0,3.050714286,0.028285714,0.762428571,0,0.706142857,0,0.480285714,0,0,0,0.903857143,0.028285714,0.621428571,0,0.395428571,0
94,94,LBY,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062428571,0,0.312,0.020857143,0.125,0,0.52,0,0.249571429,0.020033115,0.041571429,0.020857143,0.020857143,0,0.020857143,0,0.208142857,0,1.143428571,0.041714286,2.619428571,0,3.368142857,0.062428571,2.619571429,0.041571429,3.804571429,0.165604544,5.447142857,0.187428571,8.316142857,0.228857143,8.357714286,0.207461686,15.71785714,0.208285714,23.78414286,0.55603127,32.03814286,0.659171813,52.101,0.655431245,56.11342857,0.868534155,52.41271429,0.881821948,85.98928571,0.845858925,109.233,1.704857143,101.5818571,1.704857143,95.51142857,1.309714286,88.54642857,1.642428571,116.4058571,0.935428571,128.0484286,1.58,135.7407143,1.892,139.7325714,1.393,123.5782857,1.309857143,116.1978571,1.559285714,86.904,1.517714286,92.82942857,1.767142857,88.48414286,1.366391595,90.45928571,1.206719633,80.91642857,1.391676121,80.68771429,1.428963023,64.26328571,1.496857143,67.73528571,1.683857143,83.47357143,1.725714286,94.03514286,1.788,106.2391429,2.183,109.0251429,1.954428571,82.89157143,1.621714286,50.81171429,1.538571429,65.13642857,1.788142857,104.4511429,1.289142857
95,95,LTU,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0.1835,0,0,0,0.262428571,0,3.306,0,14.16885714,0.209714286,18.05228571,0.157428571,12.75171429,0.314714286,8.658571429,0.472,11.02,0.367142857,4.880428571,0.209857143,3.411142857,0.104857143,4.040714286,0.367285714,3.988285714,0.262285714,2.623857143,0.367285714,1.994285714,0.052428571,3.043428571,0.209857143,1.679428571,0.052428571,0.944714286,0.052428571,0.944428571,0.052428571,1.784142857,0,2.623714286,0.052428571,4.513142857,0,4.775285714,0,7.241714286,0.052428571,8.081285714,0,10.96742857,0.157285714,12.85685714,0.104857143,10.548,0,13.48671429,0.052428571,19.31142857,0.052428571,33.11285714,0.157428571,41.19442857,0.314857143,46.07457143,0.367142857,68.48228571,0.577142857,122.166,0.944571429,274.4012857,1.889285714,411.6805714,2.256428571,561.0295714,4.513142857,595.5068571,6.874571429,709.0667143,8.343714286,747.8994286,10.23271429,941.9062857,11.49242857,1027.338429,14.69342857,1011.658553,16.00476215,893.3127143,16.63514286,697.994,15.00842857,469.9822857,12.85671429,353.4312857,11.12485714,304.9425714,8.396428571,238.1397143,7.136857143,207.9654286,6.821714286,174.2754286,5.509857143,198.4147143,3.778285714,233.8367143,4.565285714
96,96,LUX,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0.221048607,0,0.189470235,0,9.281314454,0.221668767,117.2457937,1.55126522,219.9068849,2.216132805,170.0915083,2.881139106,102.4717395,6.86978975,60.07987378,3.198940829,33.46207955,2.887617337,19.13056534,1.551403937,12.3117711,1.994464038,11.16426711,0.665006301,11.36501277,1.108066403,4.924803295,0.221668767,3.599104488,0,5.303743765,0,7.955378513,0,21.21426366,0,49.05761418,0,69.32464523,0,121.4128346,0.221668767,133.7246057,0.221668767,124.4936043,0.886536352,82.08359416,0.886675068,59.79423113,0.671623248,73.71357143,0.228285714,49.51902618,0,61.84628571,0,60.02057143,0,127.5721429,0,117.5307143,0,108.6302857,0.228285714,183.7131429,1.329873886,189.6872924,0.443337534,450.7997235,1.772933987,811.2497712,2.437662856,910.5024102,6.224768866,836.4624431,8.72858049,725.6359028,9.085645123,832.3002857,8.864115072,823.3998571,10.26985714,853.0678571,10.62691763,678.4834286,9.585142857,337.9865714,5.477285714,275.2272857,8.391080985,279.7829635,7.131009062,202.1987143,4.948091427,184.3977143,2.880861674,205.2020522,3.324199208,233.6584652,2.88100039,194.5255803,3.545729259,235.4385829,3.545867975,251.5386916,3.324199208,224.6420994,3.324060492
97,97,MAC,"Macao SAR, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,MDG,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0.118571429,0,0.226857143,0,0.164769502,0,0.092714286,0,0.015428571,0,0.061714286,0,0.299285714,0,0.579558329,0,1.019183255,0.010285714,1.366595491,0.020571429,1.354486821,0.010285714,1.166,0.010285714,1.295,0.015428571,2.589571429,0.015428571,3.729857143,0.066857143,9.544142857,0.025714286,11.71628571,0.108142857,10.40585714,0.118428571,12.41785714,0.149714286,8.507285714,0.175428571,4.137428571,0.128857143,2.853,0.061714286,2.651714286,0.061714286,2.465857143,0.046285714,2.414571429,0.056571429,1.440896659,0.046285714,1.222571429,0.051428571,1.403,0.015428571,0.892285714,0.025714286,0.557142857,0.005142857,0.815142857,0.031,0.737714286,0,0,0,0.577857143,0.025857143,0.448857143,0.005142857,0.159857143,0.005142857,0.681,0.020571429,0.588142857,0.020571429,0,0,0.237285714,0.005142857,0.691285714,0.010285714,0,0,1.163325477,0.025857143,1.547714286,0.031,2.197514942,0.031,1.661142857,0.010285714,1.521857143,0.020571429,1.183287866,0.036142857,1.202,0.025857143,1.671571429,0.015428571
99,99,MWI,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029857143,0,0.059714286,0.014857143,0.037285714,0,0.119428571,0.007428571,0.037285714,0,0.134571429,0,0.067285714,0,0.126857143,0,1.471142857,0.007428571,0.970714286,0,0.896,0.007428571,0.679428571,0.022428571,3.121428571,0.037285714,4.294142857,0.029857143,4.839142857,0.119571429,4.099571429,0.164142857,4.801714286,0.239,5.473857143,0.246428571,3.270714286,0.171714286,3.001857143,0.104571429,2.658714286,0.082,1.090142857,0.044714286,0.619857143,0.007428571,0.500285714,0.014857143,0.298714286,0.014857143,0.358714286,0,0.127142857,0,0.283857143,0.007428571,0.231714286,0.007428571,0.261428571,0.014857143,0.321142857,0.007428571,0.134571429,0,0.119714286,0.007428571,0.291285714,0,0.164285714,0,0.179285714,0,0.104571429,0.007428571,0.672142857,0.007428571,1.418857143,0.007428571,2.755714286,0.029857143,11.90342857,0.209,25.98028571,0.597285714,49.69028571,1.269571429,37.77157143,1.620428571,25.22585714,1.120285714,14.94285714,0.746714286,12.33685714,0.500428571,9.484142857,0.276142857,4.480571429,0.194142857
100,100,MYS,Malaysia,0,0,0.093,0,0.022142857,0,0.035428571,0,0.026571429,0,0,0,0.013285714,0,0.300285714,0,0.64,0,4.171142857,0.017714286,5.018571429,0.101714286,5.133142857,0.132428571,4.621142857,0.070857143,3.420571429,0.066285714,1.928857143,0.044285714,1.915571429,0.022142857,1.822714286,0.022142857,1.249,0.022142857,1.381571429,0.008857143,2.546714286,0,2.387714286,0.008857143,0.626857143,0.013285714,0.49,0.004428571,0.264714286,0,0.185428571,0,0.202857143,0.004428571,0.264857143,0,0.529571429,0.004428571,0.445857143,0.008857143,0.375142857,0,0.463428571,0,0.361714286,0,0.264714286,0,0.326571429,0.013285714,2.105428571,0,1.319857143,0.008857143,2.657428571,0.013285714,5.821714286,0.017714286,13.27657143,0.079428571,19.999,0.110571429,26.99042857,0.180857143,25.62657143,0.123571429,34.46742857,0.145714286,30.24342857,0.106,32.97114286,0.115,41.91785714,0.097428571,36.11828571,0.115,48.05314286,0.136857143,42.91542857,0.097285714,52.66114286,0.079571429,59.46714286,0.141285714,71.44185714,0.260285714,95.05542857,0.229571429,111.9341429,0.322285714,128.9095714,0.348714286,128.2648571,0.49,101.8881429,0.445857143,81.50971429,0.410428571,79.63828571,0.309,59.41857143,0.198285714
101,101,MDV,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642857143,0,0.792857143,0,0.792857143,0,0.792857143,0,0,0,4.228571429,0,37.52857143,0,90.38557143,0.264285714,71.62142857,0.528571429,76.11428571,0.264285714,62.10714286,0,94.87857143,0.264285714,60.52128571,0.792857143,29.6,0,45.98571429,0,31.18571429,0,34.35714286,0.528571429,60.52142857,0.792857143,70.3,0.528571429,85.1,0,184.2067143,0.528571429,250.8064286,0.528571429,206.4064286,0.792857143,259.2634286,1.057142857,242.6132857,0.528571429,239.9707143,0.264285714,149.5857143,0.528571429,157.7784286,0.528571429,104.6571429,0.264285714,111,0,104.1285714,0,84.30714286,0.528571429,64.22142857,0.264285714,62.9,0.264285714,80.07857143,0.264285714,50.74285714,0.792857143,112.057,0.792857143,97.52128571,0.264285714,56.02857143,0.264285714,49.95,0.264285714,33.3,0,38.05714286,0,57.08571429,0,61.05,0.264285714,95.40714286,0,121.3071429,0.264285714,224.9061429,0.264285714,243.142,0.792857143,280.142,1.057142857,236.799,0.528571429,260.3204286,0.264285714,281.7277143,0.792857143
102,102,MLI,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2225,0,0.162285714,0.021,0.324571429,0.028285714,0.910142857,0.042285714,1.086285714,0.056428571,1.227428571,0.035142857,1.043857143,0.077571429,1.008857143,0.077571429,1.269714286,0.105857143,1.657857143,0.091714286,1.925857143,0.098571429,1.784714286,0.098857143,1.107571429,0.035142857,1.305,0.028142857,1.305142857,0.035,0.726571429,0.021,0.465571429,0,0.218571429,0.014,0.225714286,0.007,0.211571429,0.007,0.345714286,0,0.599571429,0,0.409142857,0.007,0.536142857,0,0.585571429,0.014,0.635,0,0.522142857,0.014,0.634857143,0.007,0.725614877,0.007,0.747714286,0,0.656142857,0,0.578428571,0.028142857,0.860571429,0.007,1.354428571,0.014,2.384285714,0.028142857,3.195857143,0.042285714,2.842857143,0.098714286,4.648857143,0.183285714,3.125,0.219,2.892285714,0.204714286,4.599428571,0.190571429,2.391428571,0.134,1.82,0.091714286,1.001714286,0.105714286,0.733714286,0.049142857,0.641857143,0.056428571,0.465714286,0.028142857,0.465571429,0.035285714,0.515,0.035142857,1.375428571,0.042285714
103,103,MLT,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940331021,0,4.702070321,0,17.24027862,0,23.82314938,0,20.06154849,0,49.21360941,0.970714286,17.55376843,0,6.896360578,0.323571429,6.26938096,0,6.896222171,0.323571429,17.55390683,0.323571429,19.74819709,0,2.821269874,0.970714286,2.831351494,0,5.955891151,0,5.642401342,0,1.880800447,0,0.626979618,0,0.626979618,0,0.313489809,0,3.448249492,0,49.84072743,0,59.55780426,0,98.11386741,0,93.14338813,0.323571429,84.63505129,0,52.71113784,1.294087157,81.50056842,0.323571429,133.2215427,1.294285714,81.1869402,3.882714286,77.1118495,2.265,149.5219055,0.970714286,252.3375664,1.294285714,278.0415162,1.617714286,209.706551,3.872908304,312.5226271,4.770620453,275.2203848,6.765014955,283.6839176,5.019831562,246.6950267,6.77467375,255.1586979,5.48067375,212.5276824,5.48067375,163.0005832,6.794285714,194.3469344,6.147285714,236.9780882,4.529571429,380.8571772,3.882714286,387.1264197,1.941428571,343.2419987,3.882714286,369.5727897,4.853142857,268.0109496,4.529714286,336.9727561,3.559142857,348.2571436,4.206142857,456.7154826,3.235571429,625.9855852,5.176714286
104,104,MRT,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0.030714286,0,0.092142857,0,0.030714286,0.030714286,0.030714286,0,0,0,0,0,0.030714286,0,0,0,0.983142857,0.092142857,5.745428571,0.061428571,7.865428571,0.43,14.256,0.890857143,22.58228571,1.044428571,34.74914286,0.767857143,37.23785714,0.399285714,24.64085714,0.245714286,13.76442857,0.552857143,16.52971429,0.184285714,10.38457143,0.092142857,5.161857143,0.030714286,5.868428571,0,5.622571429,0,6.175714286,0.030714286,3.625428571,0,3.748285714,0.061428571,4.301571429,0.030714286,2.795857143,0,2.980285714,0,1.689714286,0.030714286,1.013714286,0.030714286,1.751142857,0,1.720571429,0,1.229,0,3.410285714,0.061428571,4.117,0,4.547142857,0.122857143,11.12214286,0.092142857,27.68257143,0.368571429,43.659,1.167428571,46.02485714,1.567142857,38.03657143,1.474571429,35.63902133,0.983,23.10457143,0.921428571,17.513,0.552857143,10.99942857,0.460714286,7.711857143,0.184285714,5.653285714,0.092142857,5.315285714,0.092142857,3.625571429,0.184285714,3.471857143,0.184285714,3.471857143,0.061428571
105,105,MUS,Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75225,0.1965,9.884857143,0.112285714,10.559,0.561571429,13.81657143,0.224714286,0.674,0,0.674,0,0.337,0.112285714,0,0,0,0,0,0,0.336327467,0,0.223368363,0,0,0,0,0,0.446594725,0,0,0,0.111613181,0,0.111613181,0,0.111613181,0,0,0,0,0,0.223226362,0,0,0,1.005475164,0,0.112285714,0,0.558349907,0,0.558207906,0,0.111613181,0,2.009747264,0,1.116557813,0,2.45648399,0,2.009889265,0,0.669963088,0,1.339926177,0,1.898276084,0,2.679710352,0,0.784267258,0,0.784267258,0,0.786285714,0,1.010857143,0,0.337,0,0,0,1.347857143,0,0.898571429,0,1.011,0,1.460285714,0,1.684857143,0,1.235571429,0,0.893331452,0,0.781576269,0,3.238060259,0
106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004428571,0,0.002285714,0,0.038857143,0,0.232571429,0.002285714,0.661571429,0.015714286,1.154571429,0.069857143,2.580571429,0.214714286,3.632,0.417714286,7.030142857,0.725857143,9.136571429,0.837571429,12.60014286,1.431285714,15.162,1.874714286,20.733,2.364571429,23.995,2.880857143,28.92642857,4.135,32.21042857,3.724142857,36.02328571,4.331142857,41.66071429,6.204714286,43.61414286,4.415285714,47.758,4.835285714,48.35857143,4.607142857,51.10414286,4.970571429,54.46571429,4.540714286,46.21357143,5.023571429,46.32757143,5.027,42.66014286,4.111714286,39.32957143,3.95,41.768,3.885857143,38.29657143,3.632,33.404,2.940714286,35.79928571,3.307285714,34.92628571,2.921714286,62.46328571,5.276285714,36.32014286,2.678,43.97871429,2.974,42.28342857,3.335142857,40.96942857,3.385,45.77685714,3.823714286,32.61385714,3.450428571,76.136,4.527428571,74.227,4.428714286,80.92928571,4.706714286,80.04042857,4.622714286,70.40428571,4.598142857,73.49028571,5.345857143,89.185,7.039142857,117.6935714,7.797,135.2744286,9.797857143,116.2098571,9.961,76.28571429,8.544714286,69.37728571,8.847285714,54.93571429,6.677,50.80385714,6.049571429,46.24542857,5.650571429
